date,win_L126_F5_off_ret_rt1.5,win_L126_F5_voltgt10_ret_rt1.5,wdo_L126_F5_off_ret_rt1.5,wdo_L126_F5_voltgt10_ret_rt1.5,comboA_50_50_off_ret_rt1.5,comboB_50_50_voltgt10_ret_rt1.5
2012-07-12,0.003057007627519079,0.001242712627656556,0.007628621668885942,0.004275639138973103,0.00534281464820251,0.00275917588331483
2012-07-13,-0.016741023827093207,-0.006827362292598597,-0.006794367478529246,-0.0038128068434579382,-0.011767695652811227,-0.005320084568028268
2012-07-16,0.017243109531811653,0.006262001490431627,0.0016165919891832131,0.0008589431421629787,0.009429850760497432,0.0035604723162973033
2012-07-17,-0.009200910726671601,-0.003397446846650342,-0.0018189030756700466,-0.00104377723224355,-0.005509906901170824,-0.002220612039446946
2012-07-18,-0.01221017488023472,-0.004507441535685512,-0.004769424357480827,-0.0027329707859211723,-0.008489799618857773,-0.0036202061608033415
2012-07-19,-0.013703556328657955,-0.005058288982723588,-0.001237649968656057,-0.0007110058648665471,-0.007470603148657006,-0.002884647423795067
2012-07-20,0.02110798198183407,0.007782266272632795,-0.0008930335622349464,-0.0005137106222235829,0.010107474209799561,0.0036342778252046065
2012-07-23,0.021566486179273255,0.00799895731847111,0.008696468135144634,0.005339861946179098,0.015131477157208945,0.006669409632325104
2012-07-24,0.007741167907218589,0.002902521477117555,-4.651608510302316e-06,-5.0545587332166295e-06,0.0038682581493541435,0.001448733459192169
2012-07-25,0.0008827626769939555,0.00032782641014881815,-0.0010339722475754323,-0.0006440732515376483,-7.560478529073838e-05,-0.00015812342069441507
2012-07-26,-0.026224133847758135,-0.009848299149703133,-0.007552457820322,-0.0046908532068529055,-0.016888295834040067,-0.007269576178278019
2012-07-27,-0.04692759319688595,-0.017620527950135398,-0.004346265715291573,-0.0027003979394862178,-0.025636929456088763,-0.010160462944810808
2012-07-30,-0.01202210347691549,-0.003941400050102528,0.006490616665838922,0.004084858943772779,-0.0027657434055382837,7.172944683512553e-05
2012-07-31,0.020279150318153624,0.006465683367444284,0.008856948788750091,0.005648950227607052,0.014568049553451857,0.006057316797525668
2012-08-01,0.00874312542817411,0.0027853923791792087,-0.0035678047196269266,-0.002278442719668043,0.002587660354273592,0.0002534748297555827
2012-08-02,0.002144867687390324,0.0006803771132404085,0.0018055492950551264,0.0011499302207273767,0.0019752084912227253,0.0009151536669838925
2012-08-03,-0.030956524285714285,-0.009879825013530758,-0.008211440512099216,-0.005241231929622163,-0.01958398239890675,-0.0075605284715764606
2012-08-06,-0.018894522919894685,-0.006005714897375558,-0.002122797552504828,-0.0025485799218178027,-0.010508660236199757,-0.004277147409596681
2012-08-07,0.010902422424372244,0.003399657297498002,-0.00020076470002343048,-0.00024298407575709037,0.005350828862174407,0.0015783366108704556
2012-08-08,-0.02092782458990992,-0.006537311916394844,-0.0006938467595069377,-0.0008427955508667863,-0.01081083567470843,-0.003690053733630815
2012-08-09,0.0029054547755399574,0.0009031130106978572,-0.004788117743719161,-0.005823286467757065,-0.0009413314840896016,-0.0024600867285296036
2012-08-10,-0.007938596788052848,-0.0024822520633758036,-0.0006462326146666022,-0.000784875150188076,-0.004292414701359725,-0.00163356360678194
2012-08-13,0.002807647892555332,0.0008308390777006177,0.004061883945132518,0.005557193545165649,0.003434765918843925,0.0031940163114331337
2012-08-14,0.017883922748434852,0.005950048299005411,-0.0006944987198350737,-0.0009387007325259341,0.008594712014299889,0.0025056737832397386
2012-08-15,-0.00153149889102057,-0.0005136737735047926,-0.0014844660413184717,-0.0020087435033224387,-0.001507982466169521,-0.0012612086384136158
2012-08-16,-0.021308905286247053,-0.007097906690396291,-0.001287824199447212,-0.0017423841545137642,-0.011298364742847133,-0.004420145422455028
2012-08-17,0.00641704996688476,0.0021325325078391712,-0.001883180137219698,-0.002548817914416592,0.0022669349148325313,-0.00020814270328871055
2012-08-20,-0.0032578356719232563,-0.0012148482871165522,0.0008873368928154263,0.0012563324911759265,-0.0011852493895539151,2.0742102029687154e-05
2012-08-21,0.006450024102862568,0.0021984199760515188,-0.002080773424182263,-0.0028148579103449947,0.0021846253393401527,-0.00030821896714673815
2012-08-22,-0.007565633728329534,-0.002586840790025906,0.0015351158420081514,0.00208020849580513,-0.0030152589431606913,-0.00025331614711038823
2012-08-23,0.014927056352368562,0.005092669416563427,0.001234875219287769,0.0016737530770006253,0.008080965785828165,0.0033832112467820264
2012-08-24,0.0017628996902222702,0.0005981302980590297,0.00039227653901193296,0.0005330719913682112,0.0010775881146171016,0.0005656011447136204
2012-08-27,0.00553491103417755,0.0024162623154741487,0.0014263310877138172,0.0024947367763354226,0.0034806210609456835,0.0024554995459047857
2012-08-28,-0.004783015827763208,-0.0021648983985781416,0.006599181773208834,0.01105967869740061,0.0009080829727228133,0.004447390149411234
2012-08-29,0.018048140882932735,0.008154038016496256,0.003420084508333272,0.005733635675138528,0.010734112695633003,0.006943836845817392
2012-08-30,0.002246580607172107,0.0010122493716769058,-8.771627449570255e-05,-0.00014309483238276707,0.001079432166338202,0.0004345772696470694
2012-08-31,0.003682632316213926,0.0016612977953785076,-0.007156838747751676,-0.011986221130588297,-0.001737103215768875,-0.005162461667604895
2012-09-03,-0.0037275373224643603,-0.002103037390062894,-0.0022504772314343733,-0.004549844324324049,-0.0029890072769493668,-0.0033264408571934715
2012-09-04,0.01855555789458978,0.010113710386482396,0.002519926330404254,0.005292256695056687,0.010537742112497018,0.007702983540769542
2012-09-05,-0.01092594096992667,-0.005959315432270452,-0.0006256020045166237,-0.0013060367166222323,-0.005775771487221647,-0.0036326760744463415
2012-09-06,-0.025345292271082797,-0.013820605213303137,-0.0004785528459734903,-0.0009975755009859434,-0.012911922558528143,-0.007409090357144541
2012-09-10,-0.0011462823248424663,-0.0006275408632976992,-0.007151499176005144,-0.014995242384836288,-0.004148890750423805,-0.007811391624066994
2012-09-11,-0.017320929392898782,-0.009291591942421348,-0.0026057919889132244,-0.004840245055921946,-0.009963360690906004,-0.007065918499171647
2012-09-12,-0.008121276159399593,-0.004325076433549698,6.495977975302799e-05,0.00012941401405556832,-0.0040281581898232825,-0.0020978312097470644
2012-09-13,-0.033701358374362805,-0.01793961607695903,0.002193131126868099,0.004198462169882707,-0.015754113623747356,-0.006870576953538162
2012-09-14,-0.00209679925585538,-0.0011186567299363828,-0.0059587509201995,-0.011387877085697563,-0.00402777508802744,-0.006253266907816973
2012-09-17,0.005089832894061918,0.00270629924500632,0.008309807299647268,0.015893502578343353,0.0066998200968545925,0.009299900911674836
2012-09-18,0.0001573950321513188,-5.973515548747492e-06,-0.0023009354148014493,-0.0035777357300268977,-0.0010717701913250655,-0.0017918546227878227
2012-09-19,0.002734423456179407,0.0013047236745093614,-0.002154838138356554,-0.0034339612904205133,0.0002897926589114262,-0.0010646188079555762
2012-09-20,-0.0003081469484016496,-0.00015034907378999086,0.0010533956485805202,0.001683760453229555,0.0003726243500894353,0.0007667056897197821
2012-09-21,0.006241279539989202,0.0029818354718490316,-0.0014163301266951905,-0.0022559054627785268,0.0024124747066470065,0.00036296500453525225
2012-09-24,-0.009345881167645237,-0.004472536901882212,0.0013495746494140831,0.0021562203215690088,-0.003998153259115577,-0.0011581582901566017
2012-09-25,0.0228857191967603,0.011328385514568466,-0.0015175435416904801,-0.002314589462427694,0.01068408782753491,0.004506898026070386
2012-09-26,0.0006566647199219745,0.00032442257890937795,0.004162238629644922,0.006601641259918497,0.0024094516747834483,0.003463031919413938
2012-09-27,0.004211461035559605,0.0020961715323549444,-0.0017568763436818667,-0.0027817893926032093,0.0012272923459388694,-0.0003428089301241326
2012-09-28,0.01793882831720741,0.008938039942039008,-0.0005301764819613406,-0.000837131595655052,0.008704325917623035,0.0040504541731919775
2012-10-01,-0.0063988576654627535,-0.003192126132285878,-0.0025469666404089194,-0.004034300543675135,-0.004472912152935837,-0.003613213337980506
2012-10-02,0.005984331051614311,0.0026483507266792474,-0.00013471008383595184,-0.00011638906221557092,0.00292481048388918,0.0012659808322318382
2012-10-03,0.010323087729077552,0.004711291983529101,-0.00028123013319451964,-0.0005215502285583787,0.005020928797941516,0.0020948708774853617
2012-10-04,0.0031587765840215506,0.0014394604063875291,-0.0023540629402084997,-0.004402421964769247,0.0004023568219065253,-0.001481480779190859
2012-10-05,-0.0016739723191742989,-0.0007675822730449655,0.0008061901087965242,0.0015143778348371186,-0.0004338911051888873,0.0003733977808960766
2012-10-08,-0.012443242389245079,-0.005685743581873463,0.003027669316441452,0.005673553548554567,-0.004707786536401814,-6.0950166594476625e-06
2012-10-09,0.006498316469886944,0.0032502471596372513,0.0007506492450362854,0.0017315347604773734,0.0036244828574616152,0.0024908909600573127
2012-10-10,0.008469949099310918,0.004332676048426148,0.0017359097630536419,0.0036207316306828817,0.00510292943118228,0.003976703839554514
2012-10-11,-0.011813164255606133,-0.006049527553561899,-0.0007110328959777043,-0.0014743434056200177,-0.006262098575791918,-0.003761935479590958
2012-10-15,-0.0071729106005785056,-0.003674346911005999,0.00036884462010692214,0.0007742000795165007,-0.0034020329902357915,-0.0014500734157447492
2012-10-16,-0.0021178046726140457,-0.001086818159606465,-0.001790699990912077,-0.0037224487474490863,-0.001954252331763061,-0.0024046334535277754
2012-10-17,-0.005626126578161985,-0.0039176318977050765,-0.0011575808646136347,-0.003161314022412332,-0.0033918537213878095,-0.003539472960058704
2012-10-18,0.006140590566083908,0.0042210041469284455,-0.002287385379157483,-0.0068507275660438785,0.0019266025934632123,-0.0013148617095577163
2012-10-19,0.01385937400001908,0.009529091689681255,-0.0014041441933077797,-0.004201004008494768,0.00622761490335565,0.002664043840593244
2012-10-22,0.004034948596401028,0.0027729868519189155,-0.0005687110903880011,-0.0016947046997354317,0.0017331187530065138,0.0005391410760917418
2012-10-23,0.017473388593331758,0.012014393422302844,0.0007141382213427261,0.00215384323545675,0.009093763407337242,0.007084118328879797
2012-10-24,0.009287325835623934,0.005897275749683362,-0.0015561008069614626,-0.004356873849455816,0.003865612514331236,0.000770200950113773
2012-10-25,-0.011559359452873641,-0.007411602449983259,-0.00037067220100278473,-0.0011005880315797828,-0.005965015826938213,-0.004256095240781521
2012-10-26,0.009948528963762726,0.006374957026150257,-0.00017251832232634013,-0.000506126395550449,0.004888005320718192,0.0029344153152999044
2012-10-29,0.0020116772105232598,0.001287433944867551,0.0013581201599483256,0.004085789051273548,0.0016848986852357926,0.00268661149807055
2012-10-30,-0.008601796132610775,-0.005515803949015784,0.0010602174325184432,0.0031920808689839012,-0.0037707893500461653,-0.0011618615400159414
2012-10-31,0.010795016805056084,0.007514906165409829,-0.000912491162556553,-0.0024260449162410874,0.004941262821249765,0.002544430624584371
2012-11-01,-0.02277580020426758,-0.015955397030450645,-0.00032080351631508084,-0.0009509819775166712,-0.011548301860291332,-0.008453189503983658
2012-11-05,0.0032304470542305406,0.0022611083722030418,0.001598871322717994,0.004808042539582553,0.0024146591884742674,0.0035345754558927978
2012-11-06,-0.021189538650943578,-0.014844273927262196,-0.0007146005754549978,-0.0021323731549364217,-0.010952069613199288,-0.008488323541099308
2012-11-07,0.01611047540903341,0.01128313695554387,-0.0008134898392070371,-0.0024290409461925396,0.007648492784913186,0.0044270480046756655
2012-11-08,0.017085573401966217,0.009067792513182269,0.0009068564383745007,0.0030319978865520738,0.008996214920170359,0.006049895199867172
2012-11-09,0.003151897748219423,0.0016835015426414715,0.007342858386725107,0.02204000373160389,0.005247378067472264,0.01186175263712268
2012-11-12,0.005391107447261043,0.002881403129657101,-0.002025560336002704,-0.006065252436579542,0.0016827735556291697,-0.0015919246534612205
2012-11-13,-0.007130169669143479,-0.003817057374342646,0.006469477444457337,0.019419860904800582,-0.0003303461123430708,0.007801401765228968
2012-11-14,0.021261452233090287,0.01137150176292347,0.00045754067984524584,0.0013840506109643088,0.010859496456467766,0.006377776186943889
2012-11-16,0.015697742883389612,0.007824038453474645,-0.003915140554672167,-0.009723151270645136,0.0058913011643587235,-0.0009495564085852443
2012-11-19,-0.018670408786273764,-0.009400488275909055,-0.0013356976966348555,-0.003390414919439762,-0.01000305324145431,-0.006395451597674408
2012-11-21,0.0039647616252528,0.0019928034942542174,-0.008372493639487366,-0.02129849369065099,-0.0022038660071172825,-0.009652845098198387
2012-11-22,-0.0032010140595487794,-0.0016140513096712383,0.0008333056718786473,0.002129523912638495,-0.001183854193835066,0.0002577363014836283
2012-11-23,-0.0198791021714984,-0.010008877616398314,-0.0032299071069408704,-0.008211025266025832,-0.011554504639219636,-0.009109951441212072
2012-11-26,-0.014966866492613268,-0.0069193592185040525,0.009546592498149115,0.020476022496460005,-0.0027101369972320753,0.006778331638977977
2012-11-27,-0.008897398704876353,-0.004066181386823283,0.0019446562098632332,0.00414170463113541,-0.0034763712475065593,3.776162215606378e-05
2012-11-28,0.004895202994900151,0.0022323333602757,-0.007449558669536971,-0.01583488165753198,-0.0012771778373184097,-0.00680127414862814
2012-11-29,0.02296376070181644,0.01048350160634093,-0.0035186737098482313,-0.0074759433538915815,0.009722543495984105,0.0015037791262246744
2012-11-30,-0.006810265471478252,-0.0031130733557306906,-0.003695383994424924,-0.00785171379274774,-0.005252824732951588,-0.0054823935742392155
2012-12-03,0.012222143530727744,0.0051449883686582164,0.001809746176950442,0.002799745108037031,0.007015944853839094,0.003972366738347623
2012-12-04,-0.011255838443647023,-0.004823475474307073,-0.0023533286542158326,-0.0035358178263811364,-0.0068045835489314276,-0.0041796466503441045
2012-12-05,0.0017387190785995471,0.0007413231016688102,-0.0017409176850281777,-0.002614936543799595,-1.0993032143152206e-06,-0.0009368067210653926
2012-12-06,-0.0006748529327088538,-0.0002922666968718794,-0.010247893248275682,-0.015406860532301375,-0.0054613730904922685,-0.007849563614586627
2012-12-07,0.014137346340066281,0.006050920077983357,-0.0018051835503571597,-0.0027115730109237355,0.006166081394854561,0.0016696735335298108
2012-12-10,0.01258683415359712,0.005992432699069591,-0.00018157451398869538,-0.00018805844763944375,0.006202629819804213,0.002902187125715074
2012-12-11,0.0060562032865244106,0.0029190978443922213,0.0034745613461340196,0.004347170668981767,0.004765382316329215,0.0036331342566869942
2012-12-12,-0.0027721598927787226,-0.0013404954951911666,-0.002541168606175903,-0.0031768829322031253,-0.002656664249477313,-0.002258689213697146
2012-12-13,-0.002912193277878935,-0.0014080601458945447,0.0026583421516413676,0.003326300879552383,-0.00012692556311878392,0.0009591203668289191
2012-12-14,0.004584744861410577,0.0022091344706852175,-0.0040365945426636,-0.005047256933684878,0.000274075159373489,-0.00141906123149983
2012-12-17,-0.0010576846942370543,-0.0006516142545387948,-0.0028726664228789257,-0.0037228128712405778,-0.00196517555855799,-0.002187213562889686
2012-12-18,0.014738895684571285,0.008100817320538058,-0.0028106625639319083,-0.0036883433975197183,0.005964116560319688,0.00220623696150917
2012-12-19,0.008613464203229062,0.004733077922513674,0.008596972664003366,0.011288791800832868,0.008605218433616214,0.008010934861673272
2012-12-20,0.004288862190563543,0.002355427854401596,0.008234719330512568,0.010813187782704778,0.006261790760538056,0.006584307818553186
2012-12-21,-0.004659387521565172,-0.0025642864858350304,-0.006197239461024561,-0.008134595318616107,-0.0054283134912948665,-0.005349440902225569
2012-12-26,-0.001190927682045895,-0.000824732178148726,0.009207278790485631,0.011068453349754098,0.004008175554219868,0.0051218605858026865
2012-12-27,-0.009194408800149996,-0.005944007839541606,0.00443340453909656,0.0053158120080616985,-0.0023805021305267175,-0.0003140979157399534
2012-12-28,0.008601297748184071,0.005556660652130905,0.0025957621149904487,0.003112883259278858,0.00559852993158726,0.004334771955704881
2013-01-02,0.025946087072731765,0.016765918994177304,0.0012318083798752853,0.0014778029761511387,0.013588947726303525,0.009121860985164222
2013-01-03,0.011910989910928475,0.007695585132023125,-0.0021471005469016614,-0.0025727650324409933,0.004881944682013407,0.002561410049791066
2013-01-04,-0.012883736780028134,-0.008892509359675227,0.0020096573318989547,0.002748296585482004,-0.00543703972406459,-0.003072106387096611
2013-01-07,-0.009707791643646609,-0.006665433948045121,0.0057859273022799335,0.007761539148662176,-0.001960932170683337,0.0005480526003085278
2013-01-08,-0.013268811389681424,-0.009109796360928476,0.0015335492839389092,0.0020586141203430275,-0.005867631052871258,-0.003525591120292724
2013-01-09,0.007107436714154918,0.004876909283167757,-0.006204111497395763,-0.008318473509258713,0.00045166260837957813,-0.0017207821130454778
2013-01-10,0.0013367966478832973,0.0009158147983703802,0.003143662767378888,0.0042179603599151825,0.002240229707631093,0.002566887579142782
2013-01-11,-0.0033558600897287357,-0.0021667702230195015,0.0009393365877732574,0.0013272292483453283,-0.0012082617509777394,-0.0004197704873370866
2013-01-14,0.009224753912571786,0.005794955124718103,0.0005987965687726171,0.0008129284683663105,0.004911775240672201,0.003303941796542207
2013-01-15,-0.005958134032496744,-0.0037463716826625715,-0.0017125108426072138,-0.0023170981485831667,-0.003835322437551979,-0.003031734915622869
2013-01-16,0.0006837918314447779,0.0004275895246875792,-0.0014628416953791983,-0.0019789903432747267,-0.00038952493196721014,-0.0007757004092935739
2013-01-17,0.006315131877718081,0.003966471978366999,0.0001570380464180271,0.00021468873338935742,0.0032360849620680543,0.0020905803558781784
2013-01-18,-0.004247999983691598,-0.0027401093497155557,-0.0013655116698149971,-0.0018640966251665782,-0.0028067558267532975,-0.0023021029874410667
2013-01-21,-0.0011755115463509117,-0.0007444745994836262,0.0012820110272619067,0.0018127118504849533,5.324974045549753e-05,0.0005341186255006635
2013-01-22,-0.0036319027671359153,-0.0022957556719147556,-0.0022428873915935972,-0.0031648771956447356,-0.0029373950793647563,-0.0027303164337797456
2013-01-23,0.004169774374727945,0.0026312258206849046,0.004016478913263974,0.005674116004303565,0.00409312664399596,0.0041526709124942345
2013-01-24,-0.013117398408943144,-0.008286116542469026,0.002705969256298533,0.003823515578922693,-0.005205714576322306,-0.0022313004817731664
2013-01-28,-0.019107644496601937,-0.012250317615842573,0.00516795184218902,0.009797956530319129,-0.006969846327206457,-0.001226180542761721
2013-01-29,0.006041441159502128,0.003853414867447169,0.01651033429447931,0.03087437976962221,0.01127588772699072,0.017363897318534688
2013-01-30,-0.01796930181046351,-0.011469584354899549,0.0008588483203949214,0.001610760409413198,-0.008555226745034294,-0.004929411972743176
2013-01-31,0.006873241546397138,0.0043842471160570155,0.0011092791322548578,0.002078991474915336,0.003991260339325998,0.0032316192954861757
2013-02-01,0.00960027514100216,0.006124565343681852,0.0022671728763422262,0.0042439080740577515,0.005933724008672193,0.0051842367088698015
2013-02-04,-0.013264297922108068,-0.009161790570913514,-0.002413609954050622,-0.0033728764044719628,-0.007838953938079346,-0.006267333487692738
2013-02-05,-0.0024716263147192136,-0.0016998860179029164,0.0008593975869818296,0.0012269401652224036,-0.000806114363868692,-0.00023647292634025634
2013-02-06,-0.00858295699410018,-0.0058985936608687475,0.0001052724789484197,0.0001524251801448343,-0.00423884225757588,-0.002873084240361956
2013-02-07,-0.01009410062640402,-0.006936804592569791,0.005033511043297932,0.007174424754247483,-0.002530294791553044,0.00011881008083884587
2013-02-08,0.001886184891288459,0.0012940896278593802,0.007986972071434915,0.011382663014410538,0.004936578481361687,0.006338376321134959
2013-02-13,-0.0019950876259994276,-0.0014859088173759115,-0.0016261095179644313,-0.0022920506491957205,-0.0018105985719819296,-0.0018889797332858162
2013-02-14,-0.005904997198428698,-0.004271946539575863,0.0004583893920805865,0.0006685816733261913,-0.0027233039031740558,-0.0018016824331248357
2013-02-15,-0.003268036807538801,-0.0023649545138970077,0.003610287529425875,0.00524797261333614,0.00017112536094353689,0.001441509049719566
2013-02-18,-0.005263120100611653,-0.0038077550745725113,-0.00362330945864215,-0.005261716173352304,-0.004443214779626902,-0.004534735623962408
2013-02-19,-0.0054787120123084695,-0.003963666425318263,0.0042693114835416135,0.006205468126585506,-0.0006047002643834278,0.0011209008506336221
2013-02-20,0.019931592905896803,0.01597204820622886,0.0014827696778028688,0.0021597581965027523,0.010707181291849836,0.009065903201365806
2013-02-21,0.0006703686517344974,0.0005371013807172438,-0.007410181488821589,-0.010469557958294736,-0.0033699064185435455,-0.004966228288788746
2013-02-22,-0.009390530754416988,-0.007540626237522515,0.0010156306489871251,0.0014376297712372452,-0.004187450052714932,-0.0030514982331426342
2013-02-25,0.0016561774976252507,0.0013285907912850468,0.0017285654638747826,0.0024451348687807807,0.0016923714807500166,0.0018868628300329137
2013-02-26,-0.005584131608120496,-0.00448453211821506,-0.006960399978329262,-0.00983393580162778,-0.006272265793224879,-0.00715923395992142
2013-02-27,-0.005594794810043179,-0.0039382483919965525,0.0006615649923531811,0.0008363875249764771,-0.0024666149088449986,-0.0015509304335100374
2013-02-28,-0.002356923704997021,-0.0016408306954950375,0.0029323357077869986,0.0035608079505340512,0.00028770600139498855,0.0009599886275195068
2013-03-01,0.009665799344823417,0.006720207495227999,-0.004502015889408522,-0.005463810535242091,0.002581891727707448,0.0006281984799929544
2013-03-04,0.0070305954780154,0.0048875910339304125,0.0013141326742206144,0.001596458427978352,0.004172364076118007,0.0032420247309543826
2013-03-05,0.009961722427324926,0.0069260031526725534,0.007014948460395376,0.008516724016079532,0.008488335443860151,0.0077213635843760425
2013-03-06,-0.035436526770745866,-0.03169843792935131,0.0011220770711596946,0.00179223985056695,-0.01715722484979309,-0.014953099039392183
2013-03-07,-0.015391689242566097,-0.013761507360428743,0.0018318552988676135,0.002795604766676146,-0.006779916971849242,-0.005482951296876299
2013-03-08,0.00729762867229552,0.006523821526334904,0.006060377399745376,0.009241858352952213,0.006679003036020448,0.007882839939643558
2013-03-11,-0.0016542894239066957,-0.001479618834024672,-0.0009729129445839363,-0.0014801792819089743,-0.001313601184245316,-0.0014798990579668232
2013-03-12,0.0060016107078803786,0.005365119852271141,-0.0014313190985060559,-0.0021790055486743953,0.0022851458046871617,0.0015930571517983726
2013-03-13,0.014251142787075127,0.007788997432441575,-0.001629138437590321,-0.002577388105135653,0.006311002174742403,0.0026058046636529613
2013-03-14,0.0020921502788136767,0.001151160465294974,-0.002648859082167198,-0.0043499043455554965,-0.0002783544016767608,-0.0015993719401302612
2013-03-15,0.00745504757511214,0.004108548935098083,-0.003454012117843718,-0.00567322867456345,0.002000517728634211,-0.0007823398697326832
2013-03-18,-0.0015663286388767678,-0.0008663205287310088,-0.005921436414334102,-0.009728610020530196,-0.0037438825266054346,-0.0052974652746306024
2013-03-19,0.011004366102364294,0.006065833050048231,0.0023197961142561127,0.0038164218216855863,0.006662081108310203,0.0049411274358669086
2013-03-20,0.005985291057519499,0.0030616865532306628,-0.0018098006763695377,-0.002802614604349632,0.002087745190574981,0.00012953597444051513
2013-03-21,0.008347390202952465,0.004370651453690688,-0.002914836563863409,-0.004660946762375768,0.0027162768195445283,-0.00014514765434253993
2013-03-22,0.006272115977704018,0.003283371983935472,-0.009527266175660498,-0.015242281658363924,-0.0016275750989782395,-0.005979454837214226
2013-03-25,0.006960116868459066,0.0036438300065862904,-0.0004391298335919885,-0.0006992740406703425,0.003260493517433539,0.0014722779829579738
2013-03-26,-0.014280235544803543,-0.007484433828782897,0.0028884629759509902,0.004625602892981751,-0.005695886284426277,-0.0014294154679005725
2013-03-27,-0.006408014789567256,-0.0035188751771177127,-0.004771100665605204,-0.007550901201820518,-0.00558955772758623,-0.005534888189469116
2013-03-28,-0.00541195010218296,-0.0029137704254419373,0.0025864820501161584,0.004147735685502399,-0.0014127340260334006,0.000616982630030231
2013-04-01,0.008249065305427069,0.004434595624369753,-0.002126351919215567,-0.0034035905175719976,0.0030613566931057515,0.0005155025533988779
2013-04-02,0.01838454317412613,0.009886547711875374,0.0006043727680400921,0.0009718220300463042,0.009494457971083111,0.005429184870960839
2013-04-03,-0.01201615165549683,-0.006466221618305026,-0.0027157641472434807,-0.004347999769177943,-0.007365957901370155,-0.005407110693741484
2013-04-04,0.016580969029981414,0.00826695005283737,0.001985187149290309,0.0037023860098557193,0.009283078089635861,0.0059846680313465446
2013-04-05,-0.00711129361670546,-0.0035815667116106155,0.008474642754927288,0.015276665122363515,0.0006816745691109146,0.00584754920537645
2013-04-08,-0.0004815882318733629,-0.0002451958150206974,0.0068956106055182665,0.012431104694993157,0.003207011186822452,0.00609295443998623
2013-04-09,-0.01462101799804991,-0.00736080340660048,0.0023173222383389386,0.004180610107146157,-0.0061518478798554856,-0.0015900966497271612
2013-04-10,-0.004655267553706798,-0.002345582093560717,0.002825074308878041,0.005095625801653826,-0.0009150966224143783,0.0013750218540465545
2013-04-11,0.014102176728755252,0.008834317055560035,0.0038427149031842263,0.005732788313297572,0.008972445815969739,0.007283552684428804
2013-04-12,0.008169170190919697,0.005148797526842917,-0.0010094929379462533,-0.0014839831066081367,0.003579838626486722,0.0018324072101173902
2013-04-15,0.036887814107386535,0.023256770762570416,-0.0012103092924913058,-0.0017797261521385708,0.017838752407447613,0.010738522305215922
2013-04-16,-0.019397250942938097,-0.012232664409473378,-0.005453096747015222,-0.008028096142630135,-0.01242517384497666,-0.010130380276051756
2013-04-17,0.020803266161397268,0.01311497700093162,-0.0015519147713813953,-0.002282809902093668,0.009625675695007937,0.005416083549418976
2013-04-18,-0.00524874169693179,-0.0024244771153449918,-0.01056682409924714,-0.01568911596734265,-0.007907782898089466,-0.009056796541343821
2013-04-19,-0.014079571417715857,-0.0062751177961472195,0.003391998347126352,0.005063681395431379,-0.005343786535294753,-0.00060571820035792
2013-04-22,-0.006570624015544185,-0.0029301484134619947,-0.002969843797529275,-0.00442820287415875,-0.00477023390653673,-0.003679175643810372
2013-04-23,-0.010539005545797547,-0.0046979214456278635,-0.000527733040981509,-0.0007845675641965973,-0.005533369293389528,-0.00274124450491223
2013-04-24,-0.0015320658079881306,-0.0006856496795544928,-0.0034022647507795205,-0.005073376009654609,-0.0024671652793838254,-0.0028795128446045507
2013-04-25,0.0005036350028060361,0.00013079233175410568,0.0062912193588490215,0.009066499657629613,0.0033974271808275293,0.004598645994691859
2013-04-26,0.013207310824814621,0.005735732921179725,0.006131282960405315,0.008773141631494548,0.009669296892609968,0.007254437276337136
2013-04-29,-0.011433301902760718,-0.004971336499899382,0.0003661753213593966,0.0005262666076569085,-0.0055335632907006615,-0.0022225349461212364
2013-04-30,-0.018366957506331116,-0.007984213359337269,-0.0006342609736672666,-0.0009048381714659047,-0.00950060923999919,-0.004444525765401587
2013-05-02,0.010788237878478145,0.004684574727288995,-0.0036313000398861092,-0.005192044615499654,0.0035784689192960182,-0.00025373494410532905
2013-05-03,-0.0028792788694241007,-0.00131758001651959,0.00021531127416626902,0.0003450216687027786,-0.001331983797628916,-0.0004862791739084057
2013-05-06,0.001316976763882,0.0005585423550720824,-0.0022222747774690403,-0.002997183481850776,-0.0004526490067935202,-0.001219320563389347
2013-05-07,-0.014972746748279735,-0.006390612302863021,0.0019052329063474931,0.002573299317460964,-0.006533756920966121,-0.0019086564927010283
2013-05-08,0.00862317933934119,0.003675349808627933,0.004244696991198882,0.005730639156068399,0.006433938165270036,0.004702994482348165
2013-05-09,0.006668981944014236,0.0028416941654169077,-0.0007814807059028756,-0.0010526883511746247,0.0029437506190556806,0.0008945029071211414
2013-05-10,0.006253207017128032,0.002655702601011873,-0.008860531720588568,-0.013753934052719893,-0.0013036623517302672,-0.00554911572585401
2013-05-13,0.012247448257655074,0.005369409929799369,0.0042699632641997765,0.006673530099544118,0.008258705760927425,0.006021470014671744
2013-05-14,-0.0037512205919147225,-0.0016487645247492315,0.0045842208904435956,0.007164447260885214,0.00041650014926443657,0.0027578413680679915
2013-05-15,-0.004649735988752663,-0.0020429184299521758,-0.008207102423350694,-0.012817502599997685,-0.006428419206051679,-0.00743021051497493
2013-05-16,0.0032380546905490136,0.0014172376348313108,-0.000771305343079937,-0.0012016814070928258,0.0012333746737345382,0.00010777811386924252
2013-05-17,-0.0070175879526668825,-0.004748827340860818,-0.0048202969012692285,-0.006273592449539698,-0.0059189424269680555,-0.005511209895200258
